url,title
https://www.youtube.com/watch?v=8NQm4ZjSeIU,"Jennifer Golbeck: Artificial Intelligence and the Future of Healthcare for Leadership Teams | WSB"
https://www.youtube.com/watch?v=YWPDcbhH48U,"Jennifer Golbeck: Artificial Intelligence, Connectedness, and Readying for the Big Data Future | WSB"
https://www.youtube.com/watch?v=j-y4YLVi2VE,"Jennifer Golbeck: Building Trust Between Humans and AI to Supercharge Your Business | WSB"
https://www.youtube.com/watch?v=F64_0l9pfHw,"Robert Wolf's Career Journey | WSB"
https://www.youtube.com/watch?v=i_OJEuVNmBM,"Liz Cheney: Exclusive Speaker Reel | WSB"
https://www.youtube.com/watch?v=6JjHiEM1xYk,"Paula Faris: Exclusive Speaker Reel | WSB"
https://www.youtube.com/watch?v=S2MMClrMMK0,"Paula Faris: Moderator Reel | WSB"
https://www.youtube.com/watch?v=H2tZox7whgE,"Robert Wolf: The US Response to the Bank Crisis vs the World's | WSB"
https://www.youtube.com/watch?v=6ozV4ty9ac4,"Robert Wolf on The Fed's Decisions on Interest Rates | WSB"
https://www.youtube.com/watch?v=20qwUmACB1c,"Robert Wolf: Parallels With the 2008 Financial Crisis | WSB"
https://www.youtube.com/watch?v=pvOtK7L78t8,"Kat Cole's "Hot Shot Rule" | WSB"
https://www.youtube.com/watch?v=Me7Kg8gS24E,"Robert Wolf: Cryptocurrency Outlook | WSB"
https://www.youtube.com/watch?v=5m5Hl1cmYnc,"Robert Wolf: 2024 Election Outlook | WSB"
https://www.youtube.com/watch?v=LhbCPsqhsro,"Kat Cole: How to Build Grit in Your Workforce | WSB"
https://www.youtube.com/watch?v=Kt42J5-ZYpQ,"Robert Wolf: 6 Month Economic Forecast | WSB"
https://www.youtube.com/watch?v=Nz6yvDwhKNM,"Robert Wolf: Could Other Banks Share Credit Suisse's Fate? | WSB"
https://www.youtube.com/watch?v=0vQRYP_Wzhw,"Theresa May on the Sustainability of Climate Change Action | WSB"
https://www.youtube.com/watch?v=q3alaPV1Mmk,"Robert Wolf: Why Silicon Valley Bank Failed and What's Next | WSB"
https://www.youtube.com/watch?v=ObrLPNCZPE0,"Theresa May on the Defense of Democracy | WSB"
https://www.youtube.com/watch?v=nC9xzRg0Hcc,"Theresa May on Technology's Impact on the Rise of Nationalism | WSB"
https://www.youtube.com/watch?v=PAGERxc9Er0,"Kat Cole: What is Your "Water"? | WSB"
https://www.youtube.com/watch?v=dMeGEjTbTxc,"Kat Cole: Redefining Failure to Drive Innovation | WSB"
https://www.youtube.com/watch?v=yy69PAWpEG0,"Ozan Varol: Moonshot Speaker Reel | WSB"
https://www.youtube.com/watch?v=R0WQBfOO6zw,"James Stavridis: Is NATO Still Relevant? | WSB"
https://www.youtube.com/watch?v=MFR0Wh5s6j8,"Jill Ellis: How to Know When to Move on to the Next Opportunity | WSB"
https://www.youtube.com/watch?v=OiwRcvy36_A,"Bill George: Focus on Employee Wellbeing | WSB"
https://www.youtube.com/watch?v=99-k6x3NqwY,"Rebecca Patterson: Exclusive Speaker Reel | WSB"
https://www.youtube.com/watch?v=b2hqmz0xGaw,"Kat Cole: Tips for Managing Remote Work | WSB"
https://www.youtube.com/watch?v=_gN0unxhRGw,"Jill Ellis: How to Handle Pressure | WSB"
https://www.youtube.com/watch?v=dF-UAjTGBKY,"Powerful Black Voices | WSB"
https://www.youtube.com/watch?v=1IAB2eeyxBw,"Stephanie Chung: Exclusive Speaker Reel | WSB"
https://www.youtube.com/watch?v=Q9P9UZXLk5k,"George Blankenship on Product Innovation | WSB"
https://www.youtube.com/watch?v=zQeHH_b0bKI,"Arianna Huffington: The Key to a Life of Joy and Thriving | WSB"
https://www.youtube.com/watch?v=aMKIfBsfzaI,"Harvard Business School Professor Bill George with Gary Heil | Leadership Lessons From The Fast Lane"
https://www.youtube.com/watch?v=fcWPiUicIJ8,"Kat Cole: How to Be a Better Modern Leader | WSB"
https://www.youtube.com/watch?v=cmxV3q1OTuQ,"George Blankenship: Innovating the Customer Experience Through Tech | WSB"
https://www.youtube.com/watch?v=2-wmR75RQYM,"Management Expert Tom Peters with Gary Heil | Leadership Lessons From The Fastlane"
https://www.youtube.com/watch?v=tqx7RP_YPP4,"Coach K Teaches Values-Driven Leadership | Official Trailer | MasterClass"
https://www.youtube.com/watch?v=pr3ZUGdM5iI,"Arianna Huffington: What Are Mental Health Resets and Why Are They Important? | WSB"
https://www.youtube.com/watch?v=kMokxK1npaI,"Geopolitical Speakers | WSB"
https://www.youtube.com/watch?v=7mtxl46KGHw,"Bill George on Frontline Leadership | WSB"
https://www.youtube.com/watch?v=U9jwO8omlzE,"Employee Engagement Speakers | WSB"
https://www.youtube.com/watch?v=uQ7Te924CjU,"Former Rocket Scientist Ozan Varol with Gary Heil | Leadership Lessons From The Fast Lane"
https://www.youtube.com/watch?v=lPjzeRPB7zI,"Bill George: Relationships are Paramount for Sales Management | WSB"
https://www.youtube.com/watch?v=ORZgtTcA8LA,"Marilyn Gist & Alan Mulally with Gary Heil | Leadership Lessons From The Fastlane"
https://www.youtube.com/watch?v=SS5WfXXq2ns,"Mike "Coach K" Krzyzewski with Gary Heil | Leadership Lessons From The Fast Lane"
https://www.youtube.com/watch?v=CmbGpWUXf00,"Washington Commanders Head Coach Ron Rivera with Gary Heil | Leadership Lessons From The Fastlane"
https://www.youtube.com/watch?v=cbpLOm53_8Y,"Bestselling Author Daniel Pink with Gary Heil | Leadership Lessons From The Fastlane"
https://www.youtube.com/watch?v=P8aNq_ViKkI,"Jennifer Moss: 3 Tips for Avoiding Burnout | WSB"
https://www.youtube.com/watch?v=PQ1I1zb9WeQ,"Taco Bell CEO Mark King with Gary Heil | Leadership Lessons From The Fastlane"
https://www.youtube.com/watch?v=7S-NoAOwB3Y,"Interactive & Entertainment Speakers | Washington Speakers Bureau"
https://www.youtube.com/watch?v=JY9jNl8_nao,"Jim Carroll: Adapting to Accelerating Change"
https://www.youtube.com/watch?v=2xZGNdgXRrc,"Dr. John Whyte Speaking Reel – Washington Speakers Bureau"
https://www.youtube.com/watch?v=Y4J2m1GXxYk,"Ozan Varol: Are You at the Forefront of Change? – Washington Speakers Bureau"
https://www.youtube.com/watch?v=TX1kdxry0Yk,"Kat Cole on the "Hot Shot Rule" – Washington Speakers Bureau"
https://www.youtube.com/watch?v=-MMULx4cVrI,"Mark King on Leading the Next Generation – Washington Speakers Bureau"
https://www.youtube.com/watch?v=-0TYeVx4hVI,"Managing Transitions with Gary Heil – Washington Speakers Bureau"
https://www.youtube.com/watch?v=cy0EduwHut4,"Kat Cole: What is Our "Water"? – Washington Speakers Bureau"
https://www.youtube.com/watch?v=0C5SsdAPeRA,"Mark King on Embracing Disruption to Drive Success – Washington Speakers Bureau"
https://www.youtube.com/watch?v=Yf5aHpMWDbE,"Gary Heil on Changing Yourself to Face the Future – Washington Speakers Bureau"
https://www.youtube.com/watch?v=zBClfa9Uisw,"How Ozan’s Audiences are Applying Moonshot Thinking – Washington Speakers Bureau"
https://www.youtube.com/watch?v=KslXSX_5el4,"Gary Heil on How Your Environment Influences Your Behavior – Washington Speakers Bureau"
https://www.youtube.com/watch?v=ASBOj8cp63g,"Bob Iger Teaches Business Strategy and Leadership | Official Trailer | MasterClass"
https://www.youtube.com/watch?v=Dkxm_O1Y3KU,"Ozan Varol: Flying in the Face of Uncertainty – Washington Speakers Bureau"
https://www.youtube.com/watch?v=bfhJ5ouQQOA,"Ozan Varol: Strategy vs. Tactics – Washington Speakers Bureau"
https://www.youtube.com/watch?v=fpUlAqKx9CE,"John Register on How to Be Your Full Authentic Self - Washington Speakers Bureau"
https://www.youtube.com/watch?v=b-dWrdxotcM,"John Register Hybrid Speaking Reel 2022 – Washington Speakers Bureau"
https://www.youtube.com/watch?v=uRlOeim6u_Y,"Ideas from the World’s Leading Speakers | Washington Speakers Bureau"
https://www.youtube.com/watch?v=keieFSqL2M4,"Ron Rivera: Exclusive Speaker Reel | WSB"
https://www.youtube.com/watch?v=QTgv2IeHqqY,"Coach K: Speaker Reel | WSB"
https://www.youtube.com/watch?v=ffDolqYzxiU,"Powerful Women Speakers – Washington Speakers Bureau"
https://www.youtube.com/watch?v=iQSjzvKq4YY,"Daniel Pink on The Power of Regret for Healthcare Workers – Washington Speakers Bureau"
https://www.youtube.com/watch?v=ZOAs8C6ALog,"Kathy Varol on Harnessing Diversity To Create An Innovative Culture - Washington Speakers Bureau"
https://www.youtube.com/watch?v=fbl2yOWpoLA,"Kathy Varol on Driving Profit With Purpose to Become Remarkable - Washington Speakers Bureau"
https://www.youtube.com/watch?v=IgK98BVkpEY,"Kathy Varol on Creating Effective ESG Strategy From Zero To Execution - Washington Speakers Bureau"
https://www.youtube.com/watch?v=qpb25DpbpCk,"Kathy Varol on Unlocking Results By Nurturing Purpose, People & Culture - Washington Speakers Bureau"
https://www.youtube.com/watch?v=bJFtw7_Rq5Q,"Daniel Pink on The Power of Regret for College Students – Washington Speakers Bureau"
https://www.youtube.com/watch?v=CqrtpA4tyDg,"Daniel Pink on The Power of Regret for the Financial Industry – Washington Speakers Bureau"
https://www.youtube.com/watch?v=JqAsINfZEm0,"Shane Battier & Adam Grant Keynote Conversation: People Analytics Conference at Wharton (2015)"
https://www.youtube.com/watch?v=Q4BrPN3Z3Vk,"Daniel Pink on The Power of Regret to Lead a Better Life – Washington Speakers Bureau"
https://www.youtube.com/watch?v=lQQUm9mjpiI,"Daniel Pink on The Power of Regret on Corporate Culture – Washington Speakers Bureau"
https://www.youtube.com/watch?v=xA6xfyhhc-8,"Gary Heil on Mindfulness - Washington Speakers Bureau"
https://www.youtube.com/watch?v=aseb366lkSU,"Gary Heil on Creative Thinking - Washington Speakers Bureau"
https://www.youtube.com/watch?v=mmfWLp4K0G0,"Gary Heil on Being Better than You Were Yesterday - Washington Speakers Bureau"
https://www.youtube.com/watch?v=AexwhrnBkE0,"Gary Heil on the Need for Certainty - Washington Speakers Bureau"
https://www.youtube.com/watch?v=Dnf7mvRiGCI,"John Whyte on Uncertainty in Medicine - Washington Speakers Bureau"
https://www.youtube.com/watch?v=xOlteealGs8,"John Whyte on the Impact of Burnout - Washington Speakers Bureau"
https://www.youtube.com/watch?v=ZQ8OhKT8njI,"John Whyte on Challenges of Communicating with Patients in Public Health- Washington Speakers Bureau"
https://www.youtube.com/watch?v=DR-qs1tQDi4,"John Whyte on Telemedicine - Washington Speakers Bureau"
https://www.youtube.com/watch?v=ZCtB_uZ01v8,"John Whyte on Meeting Health Needs During Covid - Washington Speakers Bureau"
https://www.youtube.com/watch?v=YgWeP0lsB3Q,"Horst Schulze on Empowering Employees to be Their Very Best - Washington Speakers Bureau"
https://www.youtube.com/watch?v=3IbMu7Ud5UI,"Horst Schulze on Leading With the Right Vision for Your Organization - Washington Speakers Bureau"
https://www.youtube.com/watch?v=ocyC4jJ4C90,"Horst Schulze on Creating an Environment For Customer Expectations - Washington Speakers Bureau"
https://www.youtube.com/watch?v=H9Ef5GqXiNc,"Horst Schulze on Great Leadership Doesn't Sacrifice Purpose or Values - Washington Speakers Bureau"
https://www.youtube.com/watch?v=0Wmdthj9yTA,"Horst Schulze on Establishing Customer Loyalty Through Trust - Washington Speakers Bureau"
https://www.youtube.com/watch?v=_jLWO6hzqmQ,"Horst Schulze on Working to Define Yourself as the Very Best - Washington Speakers Bureau"
https://www.youtube.com/watch?v=QCL3L8nZT8M,"Terry Bradshaw - Going Deep Official Trailer  - Washington Speakers Bureau"
https://www.youtube.com/watch?v=RflUlibmUzs,"Anthony Klotz on The Psychology of Quitting - Washington Speakers Bureau"
https://www.youtube.com/watch?v=plqz4BK7kh0,"Bob Iger Speaking Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=NXgF0mRGrPg,"Chris Jackson on Unexpected Moments as a Royal Photographer - Washington Speakers Bureau"
https://www.youtube.com/watch?v=O595EDtnl04,"Obi Felten on Diversity and Inclusion - Washington Speakers Bureau"
https://www.youtube.com/watch?v=lEgcGcZXlJ8,"Obi Felten Shares Three Tips on How to Deal With Failure - Washington Speakers Bureau"
https://www.youtube.com/watch?v=Kf3ORg0C9ew,"Alexi Pappas on Being a Role Model - Washington Speakers Bureau"
https://www.youtube.com/watch?v=sJgMLCZOYnc,"Luke Williams on Extracting Value From Technology - Washington Speakers Bureau"
https://www.youtube.com/watch?v=dFxJCS98xeU,"Luke Williams on the Potential for Reinvention - Washington Speakers Bureau"
https://www.youtube.com/watch?v=eXI9rOLWXDg,"Luke Williams on the Richest Areas for the Future - Washington Speakers Bureau"
https://www.youtube.com/watch?v=U57Zvt3iBUg,"Luke Williams on How System Determines Behavior - Washington Speakers Bureau"
https://www.youtube.com/watch?v=9zipNWpNejg,"Luke Williams on Why You Need to Change Your Ideas - Washington Speakers Bureau"
https://www.youtube.com/watch?v=oQTXeQE9xmQ,"Luke Williams on the Biggest Barrier to Innovation - Washington Speakers Bureau"
https://www.youtube.com/watch?v=qaGnSoRSDBE,"Luke Williams on Building Future Capabilities - Washington Speakers Bureau"
https://www.youtube.com/watch?v=jWA2Uzr5ToM,"Luke Williams on Creating New Value and Wealth - Washington Speakers Bureau"
https://www.youtube.com/watch?v=ehqErF30sVQ,"Alexi Pappas on Not Thinking Too Far Ahead - Washington Speakers Bureau"
https://www.youtube.com/watch?v=h13EEsNRbkM,"Alexi Pappas on Willpower - Washington Speakers Bureau"
https://www.youtube.com/watch?v=SDkBlsX-Z_0,"Reggie Butler on Becoming an Evolved Leader - Washington Speakers Bureau"
https://www.youtube.com/watch?v=aEQNZ6AwWoM,"Reggie Butler on Belonging - Washington Speakers Bureau"
https://www.youtube.com/watch?v=K9yKlMB0gD4,"Lou Holtz Tribute - Washington Speakers Bureau"
https://www.youtube.com/watch?v=gL-zPmSQnH0,"Dr. John Whyte Discusses President Biden's First 100 Days - Washington Speakers Bureau"
https://www.youtube.com/watch?v=ANeLZtnfJjk,"Dr. John Whyte Discusses the Social Impacts of COVID-!9 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=oBaEM4pr8xs,"Year Ahead 2021: A Year of Renewal - Washington Speakers Bureau"
https://www.youtube.com/watch?v=kSoR-H-ffP4,"Dr. John Whyte on Pandemic in Perspective - Washington Speakers Bureau"
https://www.youtube.com/watch?v=tdqVxDVvf28,"John Whyte on Expert Conversations: How COVID-19 Has Impacted Life - Washington Speakers Bureau"
https://www.youtube.com/watch?v=22QSDh46uMo,"Dr. John Whyte Speaks With Dr. Phil About Maximizing Mental Health - Washington Speakers Bureau"
https://www.youtube.com/watch?v=zuih6M0BBjU,"Dr. John Whyte and Dr. Celine Gounder on End Goals for COVID-19 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=57UNrNc3HBQ,"Kat Cole on Not Letting Your Roots Define You - Washington Speakers Bureau"
https://www.youtube.com/watch?v=eSLiBbJwk34,"Dr. Simone Ahuja Speaking Reel 2021 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=UQnLfcAlelA,"Kathy Varol Speaking Reel 2021 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=CW5LtGMHryM,"Kat Cole on How Building a Community Drives Brands - Washington Speakers Bureau"
https://www.youtube.com/watch?v=hTe9XLb5AWA,"Dr. John Whyte on Ways to Take Control of Your Cancer Risk - Washington Speakers Bureau"
https://www.youtube.com/watch?v=LLXrX5arWew,"Dan Goods on Seeing Particles from Exploded Stars - Washington Speakers Bureau"
https://www.youtube.com/watch?v=OwK8JsaEryo,"Dan Goods on Drilling a Hole into a Grain of Sand - Washington Speakers Bureau"
https://www.youtube.com/watch?v=idgtP_nPR1A,"Dan Goods on How Playing with Bottles Got Me a Job at NASA - Washington Speakers Bureau"
https://www.youtube.com/watch?v=0fT5KBfuYzA,"Dan Goods on Data Experiences - Washington Speakers Bureau"
https://www.youtube.com/watch?v=TMchMr3CX7I,"Mark Carney on Addressing Climate Change for a Better Future  - Washington Speakers Bureau"
https://www.youtube.com/watch?v=1L8_lpX1GP0,"Mark Carney on What to Consider for a Carbon Emissions Portfolio - Washington Speakers Bureau"
https://www.youtube.com/watch?v=hkL2Qkt-GlM,"Mark Carney on Managing Climate Change Risk - Washington Speakers Bureau"
https://www.youtube.com/watch?v=gTHh4G6rRZ4,"Mark Carney on Holding Companies Accountable for Carbon  Emissions - Washington Speakers Bureau"
https://www.youtube.com/watch?v=I9FXB76-GpM,"Mark Carney on Why Companies Need Net Zero Carbon Emissions Plans - Washington Speakers Bureau"
https://www.youtube.com/watch?v=wnfalrVV_oU,"Mark Carney on Maximizing Net Zero Carbon Emissions - Washington Speakers Bureau"
https://www.youtube.com/watch?v=CZpUGHREaa0,"Duncan Wardle – Hybrid Keynote Speaking Reel 2021 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=qZo6fu-doqc,"Jeanne Meserve and Ryan Gellert on Patagonia's Activism - Washington Speakers Bureau"
https://www.youtube.com/watch?v=BNHIMT3kzVM,"Jeanne Meserve and Patagonia's Ryan Gellert on Voting Rights Activism - Washington Speakers Bureau"
https://www.youtube.com/watch?v=QYuA6bbtc5g,"Jeanne Meserve and Patagonia's Ryan Gellert on Carbon Neutrality - Washington Speakers Bureau"
https://www.youtube.com/watch?v=tRHL7NqiimU,"Jeanne Meserve and Facebook's Nick Clegg on Vaccine Disinformation - Washington Speakers Bureau"
https://www.youtube.com/watch?v=1EpRx5IEHes,"Jeanne Meserve Interviews Facebook's Nick Clegg on How They Share Data - Washington Speakers Bureau"
https://www.youtube.com/watch?v=L9jAA56D6JU,"Jeanne Meserve and Facebook's Nick Clegg on Confronting Disinformation - Washington Speakers Bureau"
https://www.youtube.com/watch?v=uEIuWuaVrXI,"Kyle Carpenter on E:60: Uncommon Valor - Washington Speakers Bureau"
https://www.youtube.com/watch?v=B5PTA3-sTfs,"Kyle Carpenter on 10th Alive Day - Washington Speakers Bureau"
https://www.youtube.com/watch?v=-cdrwXO9KUg,"Thomas J. DeLong on Covenantal Relationships With Colleagues - Washington Speakers Bureau"
https://www.youtube.com/watch?v=MeU3TPLTv00,"Thomas J. DeLong on Covenantal Relationships - Washington Speakers Bureau"
https://www.youtube.com/watch?v=TMUdV6SBN40,"Thomas J.  DeLong  on Why Leaders Need to be Teachers - Washington Speakers Bureau"
https://www.youtube.com/watch?v=Jc-sFSjCaHM,"Thomas J. DeLong on Mitigating Distortions  - Washington Speakers Bureau"
https://www.youtube.com/watch?v=z8nFhlwCu8M,"Thomas J. DeLong on Covenant Versus Contract - Washington Speakers Bureau"
https://www.youtube.com/watch?v=sKW6ZJQmxTM,"Thomas J. DeLong on Leading by the Numbers - Washington Speakers Bureau"
https://www.youtube.com/watch?v=XoYn1uTZwyY,"Thomas J. DeLong on What are You Selling and How do You Really Live - Washington Speakers Bureau"
https://www.youtube.com/watch?v=R2w4N8PK6Pk,"Thomas J. DeLong on Living Lives of Extenuating Circumstances - Washington Speakers Bureau"
https://www.youtube.com/watch?v=QF5UAYO2p1o,"Thomas J. DeLong on Signs of Fear - Washington Speakers Bureau"
https://www.youtube.com/watch?v=7cqMTcmdEeg,"Thomas J. DeLong on Moments of Losing Your Way - Washington Speakers Bureau"
https://www.youtube.com/watch?v=TIWxZcucNBI,"Thomas J. DeLong on the Best Teachers are Leaders - Washington Speakers Bureau"
https://www.youtube.com/watch?v=B-khTI-HR08,"Rebecca Messina on You Need to Start Somewhere - Washington Speakers Bureau"
https://www.youtube.com/watch?v=ef41a1XLChI,"Rebecca Messina on the Role of the Marketer Today - Washington Speakers Bureau"
https://www.youtube.com/watch?v=d2mJcubnZIM,"Rebecca Messina on How Brands Need to Think About Relationships - Washington Speakers Bureau"
https://www.youtube.com/watch?v=5l2V3BFbZ9c,"Rebecca Messina on the Capabilities Needed to Build Organizations - Washington Speakers Bureau"
https://www.youtube.com/watch?v=ntHKO3AzzqE,"Rebecca Messina on Marketing in the Twenty-First Century - Washington Speakers Bureau"
https://www.youtube.com/watch?v=DmEfSEgqqR8,"Rebecca Messina on Finding Where Value is Needed in an Organization - Washington Speakers Bureau"
https://www.youtube.com/watch?v=OhpvU7TfF1Y,"Rebecca Messina on the Importance of Consumer's Love for Brands  - Washington Speakers Bureau"
https://www.youtube.com/watch?v=cICAxSO77mw,"Rebecca Messina on the Fundamentals of Marketing  - Washington Speakers Bureau"
https://www.youtube.com/watch?v=ZVqNzCo4BME,"Rebecca Messina on Creative Briefs and Outlining the Scope of Work - Washington Speakers Bureau"
https://www.youtube.com/watch?v=GucQfBMLKAc,"Rebecca Messina on Advice for Marketers - Washington Speakers Bureau"
https://www.youtube.com/watch?v=NS0Qga3NIWY,"Nancy Koehn on Feeding and Watering - Washington Speakers Bureau"
https://www.youtube.com/watch?v=-IUEHGHGoNY,"Kevin Carroll - TEDxOU: A Resignation From Adulthood - Washington Speakers Bureau"
https://www.youtube.com/watch?v=oP5p58-bcQQ,"Kevin Carroll on Turning Ideas Into Reality - Washington Speakers Bureau"
https://www.youtube.com/watch?v=_owREZznwjQ,"Kevin Carroll on You Have to Lead with Courage - Washington Speakers Bureau"
https://www.youtube.com/watch?v=MPFr5IQRf50,"Kevin Carroll - TEDxHarlem: Play is Necessary  - Washington Speakers Bureau"
https://www.youtube.com/watch?v=PbWt4iPWaUE,"Kevin Carroll - TEDxAustinWomen:The Power and Magic of Matriarchs - Washington Speakers Bureau"
https://www.youtube.com/watch?v=blD0AJ5_ZR0,"Kevin Carroll on D.R.E.A.M - Washington Speakers Bureau"
https://www.youtube.com/watch?v=cncfsaL7jFc,"Hubert Joly on The Future of Business - Washington Speakers Bureau"
https://www.youtube.com/watch?v=3IURn1wLxUo,"Hubert Joly on How COVID Has Changed The Heart of Organizations - Washington Speakers Bureau"
https://www.youtube.com/watch?v=xIU0CdBvOsU,"Hubert Joly on How Focusing on Profit Is Not Good for the Soul - Washington Speakers Bureau"
https://www.youtube.com/watch?v=DOIUtxeD1Oo,"Hubert Joly on  How we should think about work"
https://www.youtube.com/watch?v=16_drwBN8ho,"Hubert Joly on "The Heart of Business" - Washington Speakers Bureau"
https://www.youtube.com/watch?v=u3Q9VWSFX9s,"Hubert Joly on "The Purposeful Leader" - Washington Speakers Bureau"
https://www.youtube.com/watch?v=7fkug4OUPJ8,"Debra Searle Virtual Speaking Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=ernYh8Xu1os,"Bear Grylls Speaking Reel 2022 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=emxTZbn3yMY,"Rachel Botsman Speaking Reel 2021 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=mwvr0QsaULk,"Alexi Pappas on Her Memoir "Bravey" - Washington Speakers Bureau"
https://www.youtube.com/watch?v=6bfbji13ZPQ,"Mike "Coach K" Krzyzewski on Competition - Washington Speakers Bureau"
https://www.youtube.com/watch?v=mUoh0IdP10E,"Adm. William H. McRaven Speaks on His New Book 'The Hero Code' - Washington Speakers Bureau"
https://www.youtube.com/watch?v=_oKgReB8IEw,"Richard Montañez on Diversity, Civil Rights, and Standing Out - Washington Speakers Bureau"
https://www.youtube.com/watch?v=U753BORk1f0,"Walter Isaacson on 'The Code Breaker' Who Began a Scientific Revolution - Washington Speakers Bureau"
https://www.youtube.com/watch?v=7cnue0oMzfU,"Mallory Weggemann on Being 'Limitless' - Washington Speakers Bureau"
https://www.youtube.com/watch?v=MrEmag9wTOY,"Arianna Huffington on Multitasking & Team Building - Washington Speakers Bureau"
https://www.youtube.com/watch?v=eXtduNFrN50,"Arianna Huffington on Having Purpose and Avoiding Burnout - Washington Speakers Bureau"
https://www.youtube.com/watch?v=tCA-SUEjKtw,"Kat Cole on Pragmatic Optimism and The Importance of Asking Questions - Washington Speakers Bureau"
https://www.youtube.com/watch?v=XkVPOgk4NWw,"Kat Cole on Taking Cinnabon Beyond The Mall - Washington Speakers Bureau"
https://www.youtube.com/watch?v=R3zuZrglzLI,"Kat Cole on Becoming President of Cinnabon - Washington Speakers Bureau"
https://www.youtube.com/watch?v=0ZOMlfIKi34,"Kat Cole on Curiosity and Vulnerability - Washington Speakers Bureau"
https://www.youtube.com/watch?v=NHdzY0dI_uQ,"Kat Cole on Women in Leadership and Being an Executive at 26 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=iNkkWbKO9vc,"Kat Cole on How Her Childhood Influenced Her Leadership  - Washington Speakers Bureau"
https://www.youtube.com/watch?v=zlC_k9Y3gaw,"Kat Cole on Confidence in Curiosity and Humility - Washington Speakers Bureau"
https://www.youtube.com/watch?v=YQxfD9WEqkQ,"Dr. Arthur C. Brooks on The Shareholder Maximization Model - Washington Speakers Bureau"
https://www.youtube.com/watch?v=5XeuGv18gvA,"Dr. Arthur C. Brooks on Leadership, Love, Happiness and Success - Washington Speakers Bureau"
https://www.youtube.com/watch?v=Co_rBXklARo,"Kat Cole on Great Leadership - Washington Speakers Bureau"
https://www.youtube.com/watch?v=-_ZYXGtmsDk,"Kat Cole on Understanding Success and The Hotshot Rule - Washington Speakers Bureau"
https://www.youtube.com/watch?v=wkXqZISavCs,"Kat Cole on Evaluating Priorities - Washington Speakers Bureau"
https://www.youtube.com/watch?v=m0GiJMAH2Bg,"Michele Thornton Ghee on Leadership Lessons - Washington Speakers Bureau"
https://www.youtube.com/watch?v=-WkVxcDsUIg,"Dr. Arthur C. Brooks on Motivation at Work -  Washington Speakers Bureau"
https://www.youtube.com/watch?v=pZonKiJDUek,"Dr. Arthur C. Brooks on Self-Reflection and Continuous Learning - Washington Speakers Bureau"
https://www.youtube.com/watch?v=bp8h-pnH8oY,"Arthur Brooks on How Meaning and Purpose Correlates to Happiness - Washington Speakers Bureau"
https://www.youtube.com/watch?v=Jn9Nwf7N70c,"Dr. Arthur C. Brooks on Leadership, Love, Happiness and Success - Washington Speakers Bureau"
https://www.youtube.com/watch?v=AKfI0HyfjOQ,"Dr. Arthur C. Brooks on Becoming A Leader - Washington Speakers Bureau"
https://www.youtube.com/watch?v=dJ1mTdNdZf8,"Adm. William H. McRaven on Accountability and Great Leadership - Washington Speakers Bureau"
https://www.youtube.com/watch?v=Jr6m60GSBBU,"Adm. William H. McRaven on Leaders He Sees As Role Models - Washington Speakers Bureau"
https://www.youtube.com/watch?v=itPCuEyh_ZA,"Adm. William H. McRaven on Leadership and Welcoming Critique - Washington Speakers Bureau"
https://www.youtube.com/watch?v=dqvl5lsStVU,"Adm. William H. McRaven on Instilling Hope - Washington Speakers Bureau"
https://www.youtube.com/watch?v=NeCeza6N6P0,"Adm. William H. McRaven on His Leadership Advice - Washington Speakers Bureau"
https://www.youtube.com/watch?v=G9ArtU1Hmow,"Adm. William H. McRaven on Inspiring Others - Washington Speakers Bureau"
https://www.youtube.com/watch?v=236iYhCAZZs,"Adm. William H. McRaven on Great Organizations and Accountability - Washington Speakers Bureau"
https://www.youtube.com/watch?v=vyIOpQE65J4,"Dr. Arthur C. Brooks on Leadership and Contempt Versus Anger - Washington Speakers Bureau"
https://www.youtube.com/watch?v=5peGMB4D6dk,"Dr. Arthur C. Brooks on Bad Leadership Models - Washington Speakers Bureau"
https://www.youtube.com/watch?v=v06s3gTyGq8,"Adam Grant on The Surprising Habits of Original Thinkers - Washington Speakers Bureau"
https://www.youtube.com/watch?v=7gcc3JL5htk,"Mark Carney - Sizzle Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=bAvOqb0zHqI,"Mark Carney - Sizzle Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=JPNeXhGSvqo,"John Register - Speaker Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=yYpbDzDKHjU,"Dick Vitale - Speaker Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=P0Wor3ZnKkQ,"Ian Bremmer on Robinhood and Gamestop - Washington Speakers Bureau"
